time,temperature_2m_max (Â°C),temperature_2m_min (Â°C),temperature_2m_mean (Â°C),apparent_temperature_max (Â°C),apparent_temperature_min (Â°C),apparent_temperature_mean (Â°C)
08/09/2023,26.7,13.1,20.5,28.7,13.3,21.7
09/09/2023,27.2,15.5,21.4,29.5,16.4,23
10/09/2023,27.1,18.3,22.4,29.6,19.4,24.1
11/09/2023,27.8,15.1,21.9,29.5,15.9,23.3
12/09/2023,26,15.9,21.1,26.5,16.4,22
13/09/2023,19.9,16.1,17.9,19.7,17,18.3
14/09/2023,19.8,13.1,16.3,18.8,12.7,16
15/09/2023,22.5,12.1,16.9,22.8,11.5,16.8
16/09/2023,24.9,12.8,18.6,25.8,12.6,19.5
17/09/2023,25.7,14.6,20,26.4,14.9,20.7
18/09/2023,20.2,16.3,17.7,18.6,15.6,17
19/09/2023,19.3,14,16.3,16.9,12.5,14.6
20/09/2023,23,10.9,16.7,21.9,9.4,15.7
21/09/2023,23.3,13.5,17.6,22.8,12.8,17.4
22/09/2023,16.6,11.9,13.7,13.7,10,11.9
23/09/2023,14.4,9,11.7,11.6,7.1,9.6
24/09/2023,16.5,6.7,11.4,14,5.2,9.6
25/09/2023,19.2,6.4,12.5,18.1,3.7,10.8
26/09/2023,21.5,7.4,14.4,21.4,6.1,13.8
27/09/2023,22.3,9.4,15,21.9,8.3,14.4
28/09/2023,24.5,11.1,17.5,24.4,9.6,16.9
29/09/2023,23.5,12,17.3,22.6,10.8,16.2
30/09/2023,17.8,12.7,15.1,16.9,12,14.7
01/10/2023,21.8,8.7,14.9,21.5,7.4,14.4
02/10/2023,25,10.6,16.9,24.5,9.4,16.3
03/10/2023,22.4,12.1,17.5,19.6,10.7,15.4
04/10/2023,15.9,7.8,12,14.1,6.3,10.6
05/10/2023,15.3,8.1,11.4,13.3,6.8,9.9
06/10/2023,18.4,5,11,16.5,3.1,9.4
07/10/2023,19.4,6.3,12.6,17.2,3.7,10.4
08/10/2023,21.9,10,15.4,20.6,7.7,13.7
09/10/2023,22.1,11.5,16.3,20.9,9.4,14.9
10/10/2023,21.7,10.6,15.7,20.1,9.2,14.6
11/10/2023,22.5,10.4,16.2,20.6,8.6,14.7
12/10/2023,21.3,15,17.9,19.3,13.1,16
13/10/2023,17.1,16.4,NaN,15.4,14.8,NaN
