time,temperature_2m_max (Â°C),temperature_2m_min (Â°C),temperature_2m_mean (Â°C),apparent_temperature_max (Â°C),apparent_temperature_min (Â°C),apparent_temperature_mean (Â°C)
07/08/2021,21.2,13,16.9,21.9,12.8,16.9
08/08/2021,20.2,14,17.1,19,13.3,16.1
09/08/2021,23,11.9,17.8,22.4,11,17.3
10/08/2021,22.5,13,18.1,23.9,12.7,18.6
11/08/2021,24.9,15.1,20.4,26,15.4,21.5
12/08/2021,27.8,13.9,21.6,30.7,14.2,23.5
13/08/2021,27.4,17.7,22.8,30.7,19,25.3
14/08/2021,28,17.3,23,31.1,18.5,25
15/08/2021,28.9,19.1,23.7,32.8,21.2,26.6
16/08/2021,21.8,14.7,19.6,24.9,13.2,19.2
17/08/2021,18.3,11.3,14.1,15.4,9.7,12.2
18/08/2021,17.6,13,15.2,17.1,12,14.3
19/08/2021,21.1,14.1,17.4,20.8,13.8,17.4
20/08/2021,22.1,15.8,18.8,22.1,16.6,19.3
21/08/2021,25.7,14.9,20.7,27.2,15,21.7
22/08/2021,21.4,15,17.8,22.7,14.8,18.4
23/08/2021,19,14,16,19.2,13.4,15.7
24/08/2021,18.1,9.9,14.6,17.2,8.7,13.6
25/08/2021,20.4,11.6,16.1,19.6,10.1,15
26/08/2021,15.8,11.7,13.6,14.6,10.3,12.4
27/08/2021,16.8,11.3,13.9,14.9,10.3,12.6
28/08/2021,16.2,11.5,13.4,15.2,10.8,12.7
29/08/2021,14.9,11,12.7,14.1,9.9,11.8
30/08/2021,17.2,12.8,14.3,16.7,11.2,13.4
31/08/2021,18.7,12.8,15.1,18.5,12.5,15
01/09/2021,20.5,10.1,15.6,19.6,9.3,15.1
02/09/2021,22.1,11.1,16.5,21.4,9.7,15.6
03/09/2021,23,11.7,17.2,23.5,10.5,16.9
04/09/2021,23.5,10.7,17.4,24,10,17.5
05/09/2021,24.3,11.7,18.1,24.3,11.1,18.1
06/09/2021,24.3,11.6,18.3,24.2,11,18.2
07/09/2021,24.3,12.2,18.4,24.2,11.7,18.3
08/09/2021,24.7,13.6,18.9,25.2,12.7,18.9
09/09/2021,24.2,15.5,19.8,25.2,15.8,20.4
10/09/2021,23.6,13.7,18.8,24.7,13.6,19.5
11/09/2021,20.7,14.7,17.1,22.2,15,18
12/09/2021,21.5,12.3,17,22,12.1,17.5
13/09/2021,22.3,13.4,18,23.3,13.5,18.6
14/09/2021,25.4,13.7,19.2,27.8,14,20.5
15/09/2021,21.9,15.1,18.2,22.8,15.5,19.3
16/09/2021,17.8,13.7,16.5,18.9,13.5,17.2
17/09/2021,18.2,10.2,14.3,17.6,9.5,14
18/09/2021,19.9,9.9,14.9,19.7,9.2,14.6
19/09/2021,17.8,10.7,14.1,17.6,9.3,13.1
20/09/2021,15.7,12,13.7,14.7,11.5,13.2
21/09/2021,15.2,11.7,13.1,13.9,10.1,11.7
22/09/2021,17.2,7.8,12.3,16.1,6.1,11.1
23/09/2021,20.4,7.1,13.7,19.5,5.3,12.4
24/09/2021,20.3,11,15.5,19.6,9.7,14.6
25/09/2021,23.6,8.2,16.1,23.6,6.8,15.8
26/09/2021,21.4,14.4,17.6,22.6,14.6,18.4
27/09/2021,20.6,12.1,16.6,20.6,11.9,16.9
28/09/2021,17.2,11.8,14.8,16.1,11.1,13.9
29/09/2021,17.8,10.4,13.9,16.1,8.2,12.2
30/09/2021,13.5,6.5,10.3,11.7,4.2,8.2
01/10/2021,19.8,5.9,12.2,18.9,3.6,10.7
02/10/2021,21.2,11.1,16,20.7,9.9,15.1
03/10/2021,22.3,15.2,17.7,22.5,12.6,16.6
04/10/2021,15.5,10.5,12.2,15,9.6,11.3
05/10/2021,15.6,9.9,12.2,14.5,9,11.1
06/10/2021,13.4,8.5,10.7,10.9,6.2,8.3
07/10/2021,13.5,8.1,10.9,11.7,6.1,9.3
08/10/2021,14.5,9.5,11.8,12.9,7.4,9.8
09/10/2021,15.1,7.4,10.8,12.2,4.8,8.2
10/10/2021,13.1,4,8.5,11.1,1.4,6.2
11/10/2021,12.4,2.1,7.4,9.8,-0.6,5.1
12/10/2021,10.7,7.7,8.7,8.6,5.4,6.6
13/10/2021,9.5,5.3,7.4,6.7,3.1,5.3
14/10/2021,10.5,3,6.8,8.6,0.5,4.5
15/10/2021,14,2.6,8.3,12,-0.5,6.1
16/10/2021,13.1,8.3,10.2,12,7,8.9
17/10/2021,14.1,5.9,9.8,13,4.3,8.4
18/10/2021,14.6,6.4,9.5,13.3,5,8.1
19/10/2021,14.6,7.3,10.9,13.1,5.5,8.9
20/10/2021,20.2,11.4,15.2,18.3,8.6,12.9
21/10/2021,15.9,9.9,12.8,13.9,5.7,8.6
22/10/2021,10,3.6,7.6,7.4,0.7,4.2
23/10/2021,9.7,5.6,7.4,7.4,2.5,4.9
24/10/2021,13.1,3.2,7,10.6,-0.5,4.1
25/10/2021,15,1.5,7.5,13.3,-1.5,5.2
26/10/2021,13.6,5.2,9.2,11.8,2.8,7.4
27/10/2021,13,2.6,7.5,12.1,0.1,5.8
28/10/2021,14.7,4.9,8.5,13.3,2.4,6.5
29/10/2021,13.5,3.5,7.4,12.1,0.8,5.4
30/10/2021,11.4,4,7.6,9.3,1,5.2
31/10/2021,18,10,13.3,16.2,8.4,11.6
01/11/2021,12.7,6.8,10,10.7,4.7,7.9
02/11/2021,10,4.4,6.8,7.3,1.7,4.1
03/11/2021,10.3,3.6,6.2,9.3,0.7,4
04/11/2021,6.1,4.4,5.2,3,0.9,2
05/11/2021,7.5,2.2,4.8,5.4,-1.2,2.1
06/11/2021,6.3,1.9,4,4.6,-0.7,1.7
07/11/2021,8.4,-0.1,4.5,5.1,-4,1
08/11/2021,7.7,4,6,5.5,1.6,3.7
09/11/2021,9.1,2.7,5.5,5.1,-0.5,2.4
10/11/2021,10.8,0.3,4.6,9.4,-2.8,2.2
11/11/2021,9.1,-0.6,3.7,7.3,-3.6,1.5
12/11/2021,8,0.3,3.4,6.9,-2.5,1.1
13/11/2021,10.5,1.7,5.7,9.1,-1.4,3.6
14/11/2021,10,6.4,8,7.6,4.4,5.7
15/11/2021,8,5.5,6.5,5.1,2.2,3.6
16/11/2021,6.7,4.2,5.4,5,2.3,3.5
17/11/2021,5.8,4.2,4.9,2.9,1.3,2.2
18/11/2021,8,4.1,5.7,5.3,1.3,3.3
19/11/2021,8.8,2.7,5.1,6.7,-0.2,2.8
20/11/2021,7.5,3.1,5.5,5.4,0.5,3.4
21/11/2021,5.5,-0.9,2.6,2.7,-4.2,-0.2
22/11/2021,6.1,2.5,4,2.4,-1.4,0.8
23/11/2021,4.3,-0.9,1.1,0.8,-4.5,-2.6
24/11/2021,4.1,-1.5,0.3,0.3,-5.2,-3.4
25/11/2021,3.7,-2.8,0.1,0.8,-6.1,-2.9
26/11/2021,3.2,-1,0.8,-1.2,-3.8,-2.8
27/11/2021,4.4,-2.4,1.9,1.5,-6,-2
28/11/2021,2.9,-2.9,-0.3,-0.2,-6.6,-3.4
29/11/2021,1.4,-1.5,0,-3,-5.2,-4.3
30/11/2021,2.5,0,1.1,-3.1,-6.5,-4.8
01/12/2021,8.5,2.6,5.4,3.7,-2.5,0.5
02/12/2021,5.1,-0.2,2.8,0.6,-4.4,-1.1
03/12/2021,2,-1.1,0.1,-2.7,-5.1,-4.2
04/12/2021,8.2,1.1,4.9,5.1,-3.6,1.1
05/12/2021,4.7,-1.4,2,1.7,-4.7,-1.5
06/12/2021,2.9,-2.2,0,-0.4,-4.8,-3
07/12/2021,4.5,0.1,1.9,1.1,-4.7,-2.5
08/12/2021,3.2,0.8,1.6,1.1,-4.2,-1.8
09/12/2021,3.3,0,1.5,-0.6,-4.1,-2.1
10/12/2021,2.5,-4.1,-0.3,-1.9,-8.4,-4.5
11/12/2021,2.3,0.4,1.4,-1.8,-3.4,-2.5
12/12/2021,3.2,-1.2,1.5,0.1,-5.1,-2
13/12/2021,6,3.4,4.4,4.6,0.6,2.3
14/12/2021,7.9,3.1,4.9,5.9,0.6,2.8
15/12/2021,5.5,3.4,4.5,3.6,1.2,2.6
16/12/2021,5.7,2.6,3.9,4.1,0.2,1.8
17/12/2021,5.1,0.5,3.8,2.9,-2.4,1.4
18/12/2021,4.1,-0.4,1.2,1.4,-3.3,-1.6
19/12/2021,3.4,-0.5,1.1,0.2,-3.5,-2
20/12/2021,3.5,-1.4,1.3,0.6,-4.9,-1.8
21/12/2021,1.4,-3.1,-1.4,-2.1,-6.8,-5.1
22/12/2021,0.4,-4.6,-3,-3.6,-8.6,-7
23/12/2021,7.4,-4.8,1.3,2.9,-8.6,-2.7
24/12/2021,8.2,5.9,6.8,4.8,1.7,3.3
25/12/2021,8.3,3.4,6.6,6.5,0,4.2
26/12/2021,6.7,2.5,4.2,4.5,-0.7,1.5
27/12/2021,9.8,3.6,6,7.6,0.8,3.4
28/12/2021,10,4.7,7.3,6.8,1.4,3.6
29/12/2021,10.9,7.3,8.1,8.5,2.1,4.7
30/12/2021,12.9,11.5,12.3,11.1,8.9,10.1
31/12/2021,13.9,7,10.6,12.2,5,8.4
01/01/2022,12.7,5.7,9.2,11.6,3.6,7.8
02/01/2022,13.9,3.7,8.4,10.5,0.7,5.4
03/01/2022,11.2,8.7,9.7,7.3,4.7,5.7
04/01/2022,12.3,3.6,9,9.1,0.7,5.5
05/01/2022,4.8,0.8,2.6,1.1,-4.3,-2.2
06/01/2022,3.1,0.2,1.6,-0.6,-3.2,-2.1
07/01/2022,2.4,-1.8,0.3,-1.9,-5.5,-3.8
08/01/2022,1.9,0.6,1.1,-2.6,-4.9,-3.7
09/01/2022,3.6,-0.4,2.3,-0.7,-3.6,-2.3
10/01/2022,2.6,-3.1,0.5,-0.1,-6.4,-2.5
11/01/2022,3.5,0.2,1.5,-0.2,-2.9,-1.6
12/01/2022,0.2,-3.8,-1.8,-3,-7.3,-5.2
13/01/2022,2.2,-4.6,-1.7,-0.9,-8.1,-4.9
14/01/2022,4.8,-5.2,-0.2,2.1,-9.1,-3.6
15/01/2022,4,-3.7,-0.3,1.3,-7.1,-3.6
16/01/2022,1.9,-2.3,0,-2.9,-5.9,-3.8
17/01/2022,3.1,0.6,1.7,-1.5,-3.7,-2.6
18/01/2022,3.2,1.1,2.2,0.1,-2.3,-0.8
19/01/2022,5.7,-2,1.5,1.7,-6.2,-2.6
20/01/2022,2.9,-1.6,1.2,-1.4,-6.3,-3.4
21/01/2022,0.5,-2.3,-0.9,-3.9,-6.4,-5.1
22/01/2022,2,0.4,1.2,-1.5,-4.2,-2.8
23/01/2022,3.9,0.8,2.1,1.6,-2.6,-0.6
24/01/2022,4.9,-0.9,1,1.8,-4.1,-2.2
25/01/2022,5.4,-2.4,0.4,2.7,-5.6,-2.5
26/01/2022,1.1,-3.4,-1.5,-2.8,-7,-5
27/01/2022,2.4,-4.4,-0.9,-2.5,-8.7,-5.4
28/01/2022,3.6,0.7,1.9,-1.3,-3.9,-2.6
29/01/2022,4.8,0.1,2.5,0.2,-4.1,-2.1
30/01/2022,5.1,0.2,3.7,0.7,-3.2,-0.8
31/01/2022,4.2,-0.6,1.7,-1.7,-4.6,-3.5
01/02/2022,3.1,0.3,1.5,-2.7,-4.6,-4
02/02/2022,6.1,3.6,5,3.9,-1.7,2.7
03/02/2022,8.9,4.1,5.9,6.2,1.2,3.4
04/02/2022,7.2,2.9,5.1,3.3,-0.5,1.3
05/02/2022,5.9,-0.2,3.1,1.1,-4.4,-1.3
06/02/2022,5.9,2.5,4.1,-0.4,-3,-1.8
07/02/2022,5.5,0.7,2.6,-0.4,-4.3,-2.7
08/02/2022,6.7,-0.1,3.3,3.2,-4.8,-0.7
09/02/2022,11.2,1.9,5.6,9,-0.8,2.9
10/02/2022,9.5,1,4.7,6.2,-2.6,1.1
11/02/2022,4.7,-0.7,2.9,1.8,-4.3,-1
12/02/2022,5.6,-4,0.1,1.5,-7.8,-3.7
13/02/2022,10,-0.3,3.3,6.6,-4.2,-0.4
14/02/2022,11,1.2,5.1,6.8,-3.6,1.1
15/02/2022,7.4,2.4,4.8,3.5,-1.6,1.5
16/02/2022,9.7,2.2,5.8,4.7,-2.4,1
17/02/2022,10.7,5.9,8.9,4.9,1.2,3.3
18/02/2022,15.5,5.7,9.5,11.2,0.9,5.1
19/02/2022,7,3.5,5.2,1.7,-2.7,-0.4
20/02/2022,9,3.9,6.3,3.9,-2.1,0.8
21/02/2022,8.6,3,5.6,3,-2.7,-0.5
22/02/2022,7.6,2.6,4.8,2.5,-2.2,0.1
23/02/2022,10.3,3.7,7,7.6,0.6,3.8
24/02/2022,13.2,-0.1,6.5,8.4,-3.5,2.5
25/02/2022,5.8,-0.1,3,0.8,-4.4,-1.7
26/02/2022,5.4,0.5,2.2,1.4,-3.2,-1.2
27/02/2022,6.6,-0.5,2.2,1.3,-4.6,-2.3
28/02/2022,7.4,-1.2,2.2,3.6,-5,-1.9
01/03/2022,6.3,-2.3,1.2,2.3,-7.1,-3.2
02/03/2022,6.4,-2.5,1.3,3.2,-6.4,-2.3
03/03/2022,8.8,-2.6,2.1,5.4,-6.2,-1.6
04/03/2022,6.6,-2.4,1.6,2.8,-6.8,-2.6
05/03/2022,6.3,-1.6,1.3,1.3,-5.6,-3
06/03/2022,4.1,-1.8,1,-0.3,-6.2,-3.4
07/03/2022,3.2,-2.3,0,-1.9,-7.1,-4.8
08/03/2022,6.9,-1.2,1.8,1.8,-6.4,-3
09/03/2022,9.9,-2.3,3,6.8,-6.2,-0.7
10/03/2022,11.4,-1.4,4,7.2,-5.1,0
11/03/2022,10.4,-0.6,4.1,6.5,-5.7,-0.6
12/03/2022,12,0.1,5.1,9.2,-3.7,1.3
13/03/2022,13.7,-0.4,6.1,10.9,-4.3,2.6
14/03/2022,12.5,3.2,7.8,9.2,-0.3,4.4
15/03/2022,12.2,3.3,7.7,10.3,0.5,5.1
16/03/2022,12.6,5.3,8.1,9.6,2.4,5.4
17/03/2022,10.4,4.1,7.3,8.6,0.8,4.6
18/03/2022,12.3,5.7,8,7.5,1.9,4.1
19/03/2022,10.4,3,6.1,5.5,-1.6,1.4
20/03/2022,15,2.8,8.1,12.7,-1.4,4.3
21/03/2022,14.5,1.6,7.7,12.2,-2.1,4.4
22/03/2022,14.5,0.2,7,12.4,-3.5,4
23/03/2022,15.2,1.2,7.8,13.1,-2.1,5.1
24/03/2022,16.5,1.7,9.1,14.4,-1.2,6.6
25/03/2022,15.9,4.1,9.5,13.7,0.9,6.7
26/03/2022,16.2,3.1,9.5,13.3,-0.5,6.2
27/03/2022,17.6,3.9,10.6,15.3,0.9,7.8
28/03/2022,18.7,3,11,17.3,0.2,8.7
29/03/2022,14.8,5.4,10.6,12.6,2.3,8.2
30/03/2022,10.4,6.4,8.6,9,4.4,6.7
31/03/2022,9.8,4.8,7.1,7.6,1.8,4.8
01/04/2022,6.1,-0.5,2.5,3.8,-5,-1.2
02/04/2022,0.7,-1.3,-0.4,-3.9,-6.6,-5.1
03/04/2022,2.7,-4.2,-0.6,-1.2,-7.8,-4.5
04/04/2022,6,-5.4,0.9,0.8,-9.7,-3.8
05/04/2022,7.1,2,4.7,3.8,-3.3,0.4
06/04/2022,13.3,6.8,9.4,9.5,3.7,6.4
07/04/2022,13.3,7.7,10,8.5,2.5,5.1
08/04/2022,11.2,5,7.5,8.5,0.4,3.7
09/04/2022,8.7,1.1,4.6,5.6,-3.3,0.3
10/04/2022,8.8,0.8,4.7,6.4,-2.6,1.4
11/04/2022,13.8,-1,6.5,11.2,-4.4,3.3
12/04/2022,20.4,3,11.6,18.3,-0.5,8.9
13/04/2022,22,7.4,14.7,22.4,5,13.5
14/04/2022,19.2,7.3,14,19,6.4,13.2
15/04/2022,17.4,8,13.2,15.5,6.6,11.7
16/04/2022,12.1,6.7,9.1,9.1,2.6,5.7
17/04/2022,12.7,2.7,7.9,9.8,-1.4,4.1
18/04/2022,14.7,3,9.2,12.7,-0.5,6.3
19/04/2022,15.4,3.4,10.1,13.8,0.9,7.6
20/04/2022,13.5,3.5,8.8,10.4,-0.4,5.3
21/04/2022,14.5,4.2,9.7,11.9,1.2,6.6
22/04/2022,17.6,4.9,11.3,15.4,1.6,8.5
23/04/2022,16.3,6.4,11.5,13.4,3,8.4
24/04/2022,10.6,8,8.8,7.7,4.7,6.2
25/04/2022,15.3,6.5,10.5,15.1,5.2,9.2
26/04/2022,12.7,6.1,9.4,10.8,4.3,7.8
27/04/2022,14.5,6,10.2,12,3.8,8.1
28/04/2022,17.8,4.1,11.8,15.9,1.5,9.6
29/04/2022,18.6,5.1,12.8,16.8,2.8,10.8
30/04/2022,14.4,8.3,10.9,13.3,6.7,9.3
01/05/2022,14.2,7.9,10.5,13.8,6.6,9.5
02/05/2022,17,4.8,11.8,16.1,2.7,10.4
03/05/2022,18.8,5.9,12.8,20,4.3,12.2
04/05/2022,17,6.9,13,17.5,5.2,12.5
05/05/2022,16.1,6.9,11.9,16.4,4.9,11.1
06/05/2022,17,9.1,13.2,15,7.5,11.7
07/05/2022,19,7.9,14.3,17.3,6.2,12.9
08/05/2022,19.7,7.4,14.4,17.8,6,13
09/05/2022,20.9,10.4,16.1,20.4,8.9,15.2
10/05/2022,22.6,8.7,16.8,22.6,7.4,16.6
11/05/2022,25.8,12.2,19.5,24.9,11.3,18.8
12/05/2022,22.6,16.3,19.2,21.7,14.3,18
13/05/2022,19.6,13.5,16.4,18,12.4,15.8
14/05/2022,21.1,8.8,15.7,21.6,7,15
15/05/2022,24.2,10.2,17.8,24.5,8.7,17.1
16/05/2022,23.6,13.7,17.8,23.7,13.2,17.5
17/05/2022,22.1,11.2,17.7,23.1,10.5,17.7
18/05/2022,25.4,12.4,19.4,26.2,12,19.4
19/05/2022,27.2,13.8,20.6,30.3,11.9,20.6
20/05/2022,29.8,15.9,22.6,30.6,16.1,23.3
21/05/2022,20.7,13.4,17.4,19,11.6,16
22/05/2022,23.1,9.7,17.2,24,8.6,16.9
23/05/2022,23.6,15.3,18.3,24.6,13.9,18.2
24/05/2022,18.2,14.3,16.2,16.3,13.5,15.1
25/05/2022,19,11.6,15.3,17.2,10.5,13.9
26/05/2022,18.6,11.1,15,15.9,9.1,12.9
27/05/2022,17.7,12,14.6,14.7,9.9,12.3
28/05/2022,15.6,9.6,12.8,12.3,7.3,10.3
29/05/2022,13.3,7.1,10.5,11.5,4.3,8.3
30/05/2022,16.9,4,11.4,14.7,1.3,9.3
31/05/2022,21.7,7.8,15.1,20.2,4.9,12.7
01/06/2022,20.8,9.4,15.7,20,8.2,14.6
02/06/2022,21.4,10.3,16.5,21.9,8.8,15.3
03/06/2022,26.5,13.6,19.1,28.5,13.1,19.8
04/06/2022,24,12.7,19.2,25.9,12.5,20.5
05/06/2022,24.1,16.5,19.3,24.8,16.2,19.6
06/06/2022,21.2,14.5,18.1,21.4,14.8,17.9
07/06/2022,21.1,14.1,16.7,20.3,14.2,16.5
08/06/2022,21.6,12.6,16.4,21.2,11.8,15.7
09/06/2022,17.7,12.6,15.1,16.8,11.6,14.2
10/06/2022,20.7,10.7,16.7,21.2,9.6,16.4
11/06/2022,25,11.7,19.3,25.3,11.1,19.5
12/06/2022,26.9,13,20.9,28.6,13.1,21.4
13/06/2022,21.4,15.6,18.6,19.7,14.7,17.5
14/06/2022,24.1,11.8,18.5,24.4,10.2,17.7
15/06/2022,28.5,13.2,21.5,30,12.2,21.5
16/06/2022,26.9,16.3,22.6,27,15.6,21.8
17/06/2022,26.9,15.2,21.2,27.5,14.2,20.8
18/06/2022,32.9,15.7,25.1,34.5,15.3,25.4
19/06/2022,34.1,20,28,33.9,19.4,27.8
20/06/2022,28.2,17.3,22.2,28.2,16.6,22
21/06/2022,26.1,12.7,19.7,27,11,19.2
22/06/2022,25.3,17.2,21.6,27.5,17.9,23
23/06/2022,28.2,15.3,22.3,29.5,16,23.7
24/06/2022,25.1,16.4,20.9,26.9,16.5,21.7
25/06/2022,25.6,15.6,20.3,25.6,15.7,20.6
26/06/2022,28.7,16.1,22.9,30.6,16.4,23.9
27/06/2022,23.3,17.5,21,24.4,17.1,21
28/06/2022,24.5,13.5,19.6,24,13.3,19.4
29/06/2022,23.9,18.1,21.3,26.1,19.7,23.1
30/06/2022,29.7,16,22.9,31.5,17,24.8
01/07/2022,19.1,12.8,15.5,19.7,11.6,14.9
02/07/2022,24.4,11.3,18.4,24.1,10.8,18
03/07/2022,27.9,14.2,21.8,28.7,13.6,21.9
04/07/2022,25.1,15.7,21,26.1,15.5,21.4
05/07/2022,25.4,16.2,21.3,25,16.6,21.1
06/07/2022,22.3,14,18.8,21.4,13.3,17.5
07/07/2022,18.2,12.8,16.1,16.9,11.5,14.6
08/07/2022,20.7,12.7,16.6,20.4,11.2,15.5
09/07/2022,22.9,15.2,19.3,22.7,14.5,18.5
10/07/2022,20.6,14.9,17.5,18.4,13.8,16.1
11/07/2022,21.9,12.9,17.7,21,12.4,17
12/07/2022,24.9,14.2,19.8,25.3,14.4,19.8
13/07/2022,29.1,13.8,22.6,30.2,13.5,22.5
14/07/2022,31.7,17.5,24.8,30.7,17.1,23.7
15/07/2022,25,15.3,20.6,23.3,14.6,19.2
16/07/2022,24.9,14.2,19.9,23.4,13.2,18.6
17/07/2022,27.7,13.2,21.1,27.1,11.6,20
18/07/2022,31.5,14.8,24.1,32.1,13.7,23.5
19/07/2022,34,16.7,26.4,32.8,16.1,25.2
20/07/2022,33.2,20,27.5,33.6,19.3,27.4
21/07/2022,27.8,19.4,23.2,27.2,21.2,23.9
22/07/2022,32.1,18.8,25.5,33.8,19.2,26.6
23/07/2022,27.5,21.7,23.9,29.3,22.3,24.6
24/07/2022,30.6,17.9,25.2,31.5,18.4,26
25/07/2022,33.2,19.2,26.5,33.5,19.6,26.5
26/07/2022,25.2,20.2,22.7,23.3,19.4,21.7
27/07/2022,23.7,16.9,20.6,22.9,16.5,19.8
28/07/2022,28.2,17.5,22.9,27,16.2,21.7
29/07/2022,26.8,16.8,21.7,27.6,18,22.5
30/07/2022,25.8,16.5,21.4,24.3,16.6,20.9
31/07/2022,28.1,16.2,22.8,27.6,16.4,22.2
01/08/2022,26.8,18.4,22.3,28.4,18.4,22.7
02/08/2022,27.6,16.6,22.3,27.9,18.1,23.5
03/08/2022,32.1,17.5,25.4,34,17.9,26.5
04/08/2022,34.6,19.4,27.9,36.5,19.7,28.7
05/08/2022,31.6,20.4,25.4,33.2,20.9,26
06/08/2022,24.4,16.8,20.3,23.6,15.7,19.4
07/08/2022,25.7,16,20.8,24.6,13.6,18.9
08/08/2022,27.3,14.5,21.5,26.8,13.3,20.6
09/08/2022,28,15.9,22.4,26.6,14.8,21
10/08/2022,28.2,17.7,23.1,25.8,16,20.9
11/08/2022,28.5,17.9,23.3,26.5,16.2,21.3
12/08/2022,27.5,17.4,22.4,25.4,15.7,20.3
13/08/2022,28.4,16.4,22.6,27,16.2,21.5
14/08/2022,30.6,15.8,23.9,29.9,15.4,23.4
15/08/2022,26.8,19.6,22.6,25.6,18.4,21.8
16/08/2022,27.9,17.6,22.5,27.7,18.2,23
17/08/2022,29.3,17.6,23.7,29.3,17.7,24
18/08/2022,25.9,18.3,21.6,26.8,19.6,22.7
19/08/2022,20.6,18.1,19.1,22.5,18.4,20.4
20/08/2022,22.6,16.7,19.2,22.6,17.8,19.8
21/08/2022,24.5,13.3,19.5,25.2,12.6,19.5
22/08/2022,25,14.3,20,25.4,14.1,20
23/08/2022,26.7,14,20.8,27.4,13.7,20.8
24/08/2022,27.1,14.6,21.3,27.6,14.5,21.5
25/08/2022,28.3,16.5,22.8,28.8,17.2,23.5
26/08/2022,27.5,18.2,22.4,28.9,20.1,24.2
27/08/2022,21.3,17.4,19.2,23.5,18.6,21
28/08/2022,23.4,16.3,19.4,23.4,17.3,20.4
29/08/2022,25.2,14,20,25.7,13.6,20.4
30/08/2022,26.4,15.5,21.3,26.6,15.7,21.2
31/08/2022,22.2,17.2,19.2,22.2,17,19.5
01/09/2022,22,14.5,17.9,20.7,14.5,17.2
02/09/2022,22.9,13.6,18.2,21.2,12.1,16.1
03/09/2022,23.6,14.6,18.6,24.5,13.5,18.5
04/09/2022,24.4,14.8,19.3,24.7,15.3,20
05/09/2022,27,13.7,20.7,27.2,13.5,20.9
06/09/2022,26.1,16.2,20.9,27.7,16.5,21.9
07/09/2022,26.9,16.8,21.6,26.9,16.7,22
08/09/2022,20.6,16.1,18.3,21.2,15.6,18.1
09/09/2022,21.1,15.1,17.8,18.3,14.5,16.4
10/09/2022,17.5,13.6,15.3,16.5,11.9,14
11/09/2022,18.6,13.1,15.4,18.7,10.8,14.8
12/09/2022,23.1,9.8,16.6,23.1,8.9,16.4
13/09/2022,23.7,12.2,18.1,24.3,11.6,18.1
14/09/2022,24,16.5,19.6,25.7,15.6,20.5
15/09/2022,17.8,13.5,16.2,18,13,15.8
16/09/2022,13.3,10.4,12.4,12.8,7.8,11
17/09/2022,13.2,7.6,9.9,9.7,4.1,6.9
18/09/2022,12.5,7.9,9.9,9.4,4.1,6.5
19/09/2022,13,7.4,10,10.2,3.9,7.1
20/09/2022,13.5,8.1,10.3,10.6,6.1,8.2
21/09/2022,15,5.2,10.4,12,2.9,8.3
22/09/2022,16.5,5.2,10.8,14,2.9,8.4
23/09/2022,18.4,5.2,12,17.2,2.8,10.4
24/09/2022,15,9.9,12.3,15.6,8.6,12
25/09/2022,15.4,7.8,11.4,14.9,6.5,10.5
26/09/2022,15.1,9.1,11.9,12.2,7.4,9.7
27/09/2022,11.9,8,9.7,8.7,4,6.4
28/09/2022,12.4,8.3,10,9.6,5.5,7.3
29/09/2022,13.6,5.7,9.4,11.9,3.7,7.8
30/09/2022,14.4,3.8,9.2,13,1.6,7.6
01/10/2022,14.2,7.8,10.8,11.2,5.6,7.8
02/10/2022,14.9,10.6,12.7,15.5,9.6,11.9
03/10/2022,14.5,8.6,11.4,13.2,7.1,10.4
04/10/2022,17.9,5.4,11,17,3.2,9.5
05/10/2022,22.4,8,14.6,21.4,5.7,13.3
06/10/2022,17.1,13.5,15.1,16.8,12.3,14.2
07/10/2022,19.4,11.2,15.2,19.9,10.6,15
08/10/2022,16.2,10.1,13.7,14.6,9.1,12.9
09/10/2022,16.2,6.5,11.1,13.7,4.2,8.9
10/10/2022,19.4,9.2,13.7,19.3,7.8,12.8
11/10/2022,15.9,12.1,13.8,15.4,11.5,13.6
12/10/2022,16.8,7.3,12.5,16.5,5.9,11.8
13/10/2022,17.4,9.1,13,17.3,7.9,12.3
14/10/2022,15.6,10.8,13.5,15,10.1,12.7
15/10/2022,18.1,14,15.6,17.2,12.7,14.5
16/10/2022,21.7,11.9,17,22.6,11.3,17
17/10/2022,24.1,11.7,17.6,25,10.9,17.7
18/10/2022,19.1,12.7,15.6,19.2,12.2,15.5
19/10/2022,17.4,12.6,14.6,16.1,10.7,14
20/10/2022,18.1,10.7,13.7,17.9,8.7,12.6
21/10/2022,19.8,12,15.6,19.4,10.9,15
22/10/2022,19,12.1,15,18.3,11.4,14.4
23/10/2022,21.9,10.3,15.6,21.6,9,14.7
24/10/2022,19.2,13.7,16.1,16.9,12.3,14.6
25/10/2022,17.7,10.4,13.4,17.3,8.4,12.2
26/10/2022,19,10.7,14.6,19.2,9.5,14
27/10/2022,21.1,8.9,14.1,21.1,7.8,13.5
28/10/2022,23.9,12.8,17.4,23.7,11.8,16.6
29/10/2022,23.7,12.1,17.1,24.4,11.1,16.6
30/10/2022,23.8,11.3,16.2,24.7,10.6,16.4
31/10/2022,19,9.8,14.3,19.8,8.6,14.3
01/11/2022,16.4,10.6,13.7,16.3,9.4,12.8
02/11/2022,14,7.9,10.5,12.4,6.4,8.6
03/11/2022,14.4,6,9.5,12.7,3.3,7.4
04/11/2022,11.1,7.8,9.6,9.5,5.9,7.6
