time,temperature_2m_max (Â°C),temperature_2m_min (Â°C),temperature_2m_mean (Â°C),apparent_temperature_max (Â°C),apparent_temperature_min (Â°C),apparent_temperature_mean (Â°C)
04/04/2019,2.4,-0.4,0.7,-1,-3.3,-2.3
05/04/2019,7.2,-3.1,2.3,4.7,-6,-0.5
06/04/2019,12.8,-0.6,6,10.1,-3.9,3.4
07/04/2019,9.3,3.2,5.9,6.3,0.8,3.4
08/04/2019,10.2,2.4,6.3,7.7,-0.1,3.8
09/04/2019,8.1,4.2,6.2,5.9,2.2,4.2
10/04/2019,8.6,3.6,6,6.6,1.6,3.9
11/04/2019,8.8,3.2,5.8,4.3,-0.4,2.1
12/04/2019,8.9,0.7,4.5,5.2,-2.9,0.9
13/04/2019,3.4,0.4,2,-0.3,-3,-1.7
14/04/2019,4.7,-1.5,1.4,1.3,-5,-2.2
15/04/2019,11.6,-0.9,5.2,7.8,-4.5,1.5
16/04/2019,12.1,2.5,7.2,10,-0.6,4.7
17/04/2019,14.1,6,9.6,12.9,4.1,7.8
18/04/2019,16.4,3.8,10.5,15.5,0.5,7.9
19/04/2019,17.7,5.4,11.8,16.5,2.9,9.9
20/04/2019,18.4,4.8,12.1,16.4,2,9.6
21/04/2019,19.4,6.4,13.2,17.7,3,10.3
22/04/2019,19.3,6,13.2,16.9,3,10.2
23/04/2019,17.8,6.9,13,17.3,4.3,11
24/04/2019,19.5,6.9,12.4,18.3,4.8,10.4
25/04/2019,18.6,5.7,11.4,15.9,3,8.9
26/04/2019,9.5,4.4,7.2,6.6,1.6,4.6
27/04/2019,7.2,2.8,5.1,3.2,-1.2,1.4
28/04/2019,7.3,0.4,3.8,5.2,-3.2,0.7
29/04/2019,8.3,1.2,4.7,4.8,-1.4,1.7
30/04/2019,10.5,3.7,6.6,7.9,1.4,4.4
01/05/2019,14.6,1.5,8.7,13.1,-1,6.8
02/05/2019,14.5,6.4,9.7,12.1,4,7.4
03/05/2019,10.1,5.3,7.1,8.9,2.9,5.1
04/05/2019,8.3,0.1,3.8,5.5,-3.1,0.7
05/05/2019,5.8,-0.6,2.1,1.4,-4.5,-1.7
06/05/2019,7.3,-2.1,2.9,5.4,-5.5,0.1
07/05/2019,11,-1.7,5.3,9.4,-4.3,2.9
08/05/2019,9.1,5.2,7.1,7,1.9,4.3
09/05/2019,11.1,4.1,7.3,6.2,0.7,3.3
10/05/2019,12.3,4.9,8.6,11.1,2.3,6.5
11/05/2019,12.4,5.1,8.5,8.2,1.1,5
12/05/2019,9,3.4,6.3,4.6,0.5,2.3
13/05/2019,11.2,2.9,7,5.8,-1.8,2.2
14/05/2019,10,2.7,6.5,5.3,-1.8,1.6
15/05/2019,8.7,1.6,5.5,4,-2.6,1
16/05/2019,10.4,2.3,7,8,-0.8,4
17/05/2019,15.7,3.2,9.5,15.5,0.5,7.8
18/05/2019,14.5,5.4,10.2,13.5,3.4,8.8
19/05/2019,14,7.3,10.3,13.2,5.9,9.1
20/05/2019,11.2,8.4,9.6,9.4,6.4,7.9
21/05/2019,9.1,8.2,8.6,7,5.1,5.9
22/05/2019,14.7,7.7,10.9,13.7,6.2,9
23/05/2019,16.9,5.8,11.6,16.4,3.7,10.1
24/05/2019,17.6,6.4,12.8,18.3,4.3,11.6
25/05/2019,16.3,8.8,12.4,17,8.1,11.9
26/05/2019,16.4,6.4,12,15.5,5.3,11
27/05/2019,16.1,9.6,13,14.5,8.4,11.8
28/05/2019,11.4,7.3,9.8,10.3,5.4,8
29/05/2019,12.6,5.8,9.1,10.8,3.7,7.2
30/05/2019,15.2,6,11,13.5,4.3,9.5
31/05/2019,18.5,7.2,13.7,18.2,6.1,13
01/06/2019,22.1,8.8,16.1,22.3,7.4,15.6
02/06/2019,23.4,11.1,17.9,24.3,10,17.7
03/06/2019,23.7,16.2,19.2,24.3,15,19.1
04/06/2019,25.4,12.8,19.3,25.4,12.6,19.6
05/06/2019,25.6,13.6,20.1,25.4,12.6,19.7
06/06/2019,16.4,9.3,11.7,15,7.2,10
07/06/2019,22.7,8.5,14.2,23.9,6.7,13.2
08/06/2019,16.5,9.2,12.5,15,5.7,10.2
09/06/2019,17.2,9.1,13.3,16.3,6.8,12
10/06/2019,17.1,9.5,13,18.1,8.3,12.8
11/06/2019,14.5,10.5,12.4,13.9,9.4,11.6
12/06/2019,16.3,10,12.6,15,7.9,11.4
13/06/2019,18.7,9.8,14.1,17.8,8.8,13.3
14/06/2019,20.5,11.1,16.3,20.7,9.6,15.6
15/06/2019,18.5,13.2,16,18,12,15.1
16/06/2019,16.9,11.4,13.9,16.8,10.6,13.5
17/06/2019,22.1,11,16.6,21.5,9.7,15.9
18/06/2019,24.1,12.2,18.3,26.5,11.6,19.2
19/06/2019,24.6,15.9,20.1,25.4,15.6,20.4
20/06/2019,19.8,14.4,16.8,20.6,14.8,17
21/06/2019,20.1,11.3,15.8,21.1,10.9,15.8
22/06/2019,18.4,13.2,15.6,18.7,12.4,15.6
23/06/2019,22.1,13.2,17.3,21.1,13.8,17.3
24/06/2019,26.5,13.4,20.3,28.4,13.5,21.2
25/06/2019,29.9,15.7,23.2,32.4,16.3,25
26/06/2019,31.2,19.4,25.3,34.2,21.4,28
27/06/2019,29.7,18.8,24.9,34.2,20.3,27.7
28/06/2019,26.5,16.8,21.9,26.8,16.1,21.7
29/06/2019,28.1,15.4,22,28.3,14.1,21.6
30/06/2019,30.2,17.9,24.1,31.1,17.6,25
01/07/2019,27.8,19.1,22.7,30.7,21.1,24.7
02/07/2019,23.1,15.2,19,23.9,15.8,19.3
03/07/2019,22.9,14.1,18.5,22.2,11.9,17.1
04/07/2019,23.7,13.1,18.6,24.2,10.7,17.5
05/07/2019,25.3,13.9,20.1,25.1,13.8,19.9
06/07/2019,25.7,18.7,21.4,26.8,18.1,21.3
07/07/2019,21.4,15.6,18.1,21.1,15.2,18
08/07/2019,16.3,12.5,14.9,15.8,12.7,14.6
09/07/2019,19.3,10.4,14.8,18.5,8.3,13
10/07/2019,19.2,8.9,14.3,18.5,6.4,12.5
11/07/2019,18.9,11.1,15.2,18.3,10.3,14.5
12/07/2019,20.4,12.3,15.8,20.2,11.7,15.2
13/07/2019,17.6,11.2,14.7,15.5,10.3,13.1
14/07/2019,17.8,11.3,14.3,17.3,10.5,13.3
15/07/2019,18.7,10.1,14.3,16.9,8.6,12.7
16/07/2019,21.8,10.3,16.4,22.1,9.4,15.9
17/07/2019,23,11.2,17.6,22.5,10.9,17.1
18/07/2019,22.9,13.2,18.3,21.4,12.8,17.5
19/07/2019,22.2,14.8,18.8,21,14.5,18.3
20/07/2019,26.6,14.1,20.6,25.2,13.8,20.3
21/07/2019,23,15.6,19.5,22.8,16,19.8
22/07/2019,25.6,14.7,20.7,26.7,15.3,21.4
23/07/2019,29.1,16.5,22.7,29.5,16,22.8
24/07/2019,31,16.9,24.3,32.4,17,25.1
25/07/2019,32,18.1,25.4,32.4,18.2,26
26/07/2019,29.3,20.9,24.3,31,22.5,25.7
27/07/2019,23.6,16.4,19.5,26.3,17.6,20.9
28/07/2019,16.2,13.9,15.3,17.8,13.1,15.3
29/07/2019,20.3,13.6,16.6,20.4,13.4,16.7
30/07/2019,23.5,15,18.9,24.2,15.3,19.1
31/07/2019,19.4,14.4,16.7,18.3,14.5,16.5
01/08/2019,22.4,12.5,17.6,22.9,12.3,17.5
02/08/2019,20.9,13.6,17.1,20.5,13,16.6
03/08/2019,20.4,12.7,16.9,19,12.2,15.9
04/08/2019,23.4,12.6,18.3,23.7,12.2,18.5
05/08/2019,25.9,16.3,20.8,25.6,15.6,20.7
06/08/2019,22.6,15.4,18.6,24,16,19.7
07/08/2019,18.3,14.9,16.7,19,15.6,17.3
08/08/2019,22.6,12.8,17.6,23.1,12.9,18
09/08/2019,28.1,14.2,20.9,28.8,13.5,21.6
10/08/2019,21.5,15.4,18.5,22.1,14.6,18.5
11/08/2019,24.4,13.9,18.6,24.7,14,18.8
12/08/2019,16.1,12.9,14.3,16.1,13.3,14.4
13/08/2019,16.3,10.8,13.5,14.4,9.6,12.1
14/08/2019,17.6,10.2,13.8,15.7,9,12.6
15/08/2019,18.3,11.4,14.3,17.6,9.7,12.9
16/08/2019,19.6,9.9,15,18.7,9,14.2
17/08/2019,21.5,13.4,17.5,21.2,12.4,17.1
18/08/2019,27.1,14.9,20.5,26.8,14.8,20.7
19/08/2019,20,15.2,17.1,20.7,15.9,17.7
20/08/2019,15.1,11.5,13.9,16.2,11.2,13.9
21/08/2019,18.5,8.8,13.5,16.4,7.7,11.9
22/08/2019,22.1,11.4,16.4,22.6,9.8,15.6
23/08/2019,22.4,11.9,16.9,22.3,10.9,16.6
24/08/2019,24.1,12.7,18.3,24.9,12.6,19.1
25/08/2019,24.2,13.6,18.9,25.1,14.6,20
26/08/2019,24.9,13.7,19.2,27,14.2,20.5
27/08/2019,25.9,14.1,20.2,26.6,14.8,21.2
28/08/2019,25.4,18.3,21.2,27.4,19.2,22.4
29/08/2019,23.2,16.1,19.4,24.6,16.9,20.8
30/08/2019,24.3,14.3,19.2,26.5,15.4,20.8
31/08/2019,25.9,13.9,20.2,27.9,14,21.2
01/09/2019,20.8,15.5,17.9,21.2,15.1,17.8
02/09/2019,15.4,12.3,14,14.7,11.6,13.1
03/09/2019,19,8.3,13.8,18.6,7.1,13
04/09/2019,21.9,9.9,15.7,21.4,9,14.9
05/09/2019,14.6,10.6,12.4,12.7,8.9,10.5
06/09/2019,14,8.6,11.3,11.5,6.3,9.4
07/09/2019,15.1,9.1,11.7,13.1,7.9,10.2
08/09/2019,10.2,7.6,9,8.7,5.7,7.5
09/09/2019,13.2,6.8,9.7,11.2,4.5,7.8
10/09/2019,17.5,7.5,12.2,16.2,5.5,10.6
11/09/2019,17.6,7.9,13,16.6,6.7,11.8
12/09/2019,20,11.5,15.3,19.6,9.8,14.4
13/09/2019,21.9,11,16.7,22.3,10.4,16.5
14/09/2019,22.2,12.9,17.1,22.1,12.3,17
15/09/2019,23.5,12.8,17.8,24.4,13,18.4
16/09/2019,22.9,15.6,18.8,23,15.6,18.9
17/09/2019,18.8,11.3,15,17.5,10.5,14.1
18/09/2019,15.5,8.6,11.9,12.4,5.7,9
19/09/2019,14.3,7,10.3,10.5,3.3,6.6
20/09/2019,16.5,6,10.7,13.3,2.6,7.3
21/09/2019,20.3,5.9,12.8,20.2,3.5,11.3
22/09/2019,21.2,10.9,15.5,20.7,9.8,15.1
23/09/2019,14.5,10.2,12.2,14.5,8.5,10.8
24/09/2019,15.6,9.1,11.7,14.1,7.9,10.4
25/09/2019,14.5,9.6,11.5,12.2,7.7,9.6
26/09/2019,14.2,9.9,11.9,13.1,8.6,10.6
27/09/2019,17.1,11.6,13.5,14.6,10.1,12.1
28/09/2019,15.1,9.5,12.1,11.8,7.2,9.9
29/09/2019,20.2,8,13.8,16.3,5.9,11.1
30/09/2019,14.2,9.9,12.2,11,7.3,9.3
01/10/2019,19,8.6,13.4,17.7,6.5,11.9
02/10/2019,13,5.4,10.1,11.3,3.1,7.6
03/10/2019,9.7,2.5,6.2,6.9,0.3,3.8
04/10/2019,9.5,4.9,7.3,6.3,1.8,4.2
05/10/2019,9.5,7.4,8.2,8.2,4.3,5.8
06/10/2019,12,4.8,8.5,9.8,2.5,6.2
07/10/2019,10.9,6.1,8.2,8.2,3.8,5.9
08/10/2019,13.7,5.7,10.1,11.7,3,7.6
09/10/2019,12.9,7.4,10,11.4,3.4,7.8
10/10/2019,10.7,6.7,8.3,7.3,2.3,4.8
11/10/2019,16.2,5.6,10.1,14.1,3,8
12/10/2019,19.4,8.7,13.4,17.5,6.2,11.5
13/10/2019,20.5,11,15.4,19.3,9.4,14.2
14/10/2019,19.6,9.9,15,18.4,8.7,14.1
15/10/2019,15.1,8.1,10.9,13.5,4.7,9.2
16/10/2019,13.8,5.4,9.1,11.1,2.6,6.3
17/10/2019,15.5,7.7,10.9,13.5,5.4,8.9
18/10/2019,14.5,7.7,10.6,11.5,5.8,8.9
19/10/2019,13,8.6,10.1,11.6,6.9,8.7
20/10/2019,18,8.2,12.2,18,6.5,11.3
21/10/2019,13.8,10.1,12.2,13.8,9.2,11.9
22/10/2019,15.5,9.7,12.2,14.3,8.9,11.3
23/10/2019,18.3,9.3,12.8,17.3,7.9,11.6
24/10/2019,15.9,9.5,12.3,14.7,9,11.4
25/10/2019,14.1,8.4,11.5,12.7,7,10.2
26/10/2019,17.7,6.5,11.7,16.1,4.5,10.3
27/10/2019,16.8,8.3,12.4,15.4,6.2,10.8
28/10/2019,10.6,7.2,9.3,10,5.1,7.8
29/10/2019,7.2,5.4,6.5,4.9,2.5,4
30/10/2019,6.4,4.8,5.5,3.4,1.6,2.6
31/10/2019,8.5,3.8,5.7,6.6,1.2,3.4
01/11/2019,11.3,4.5,7.8,8.8,2.3,5.6
02/11/2019,12.4,8.9,10.1,9.5,5.9,7.4
03/11/2019,10,6.2,8.5,8.2,1.4,5.7
04/11/2019,10.1,5.5,7.3,6.1,1.4,3.3
05/11/2019,8.6,3.8,5.9,6,1.3,3.3
06/11/2019,6.5,2.9,4.3,3.5,0.1,1.4
07/11/2019,5.7,0.5,3.4,2.1,-2.9,0.1
08/11/2019,2.7,0.8,1.9,0.2,-1.8,-0.8
09/11/2019,4.6,-1.9,0.8,1.2,-4.8,-2.3
10/11/2019,5.2,-3.7,0.1,2.8,-7.1,-2.8
11/11/2019,5,-2.9,0.6,2,-6,-2.4
12/11/2019,4.7,-0.5,1.8,0.7,-4,-2
13/11/2019,3.1,-2.6,0.1,-1.3,-5.9,-3.6
14/11/2019,4.8,-2.4,0.7,2,-6.2,-3
15/11/2019,4.3,0.1,1.7,1.8,-4.1,-1.7
16/11/2019,4.8,-0.7,1.3,2,-3.4,-1.4
17/11/2019,0.9,-0.6,0.2,-2.2,-3.8,-2.9
18/11/2019,2.7,-0.8,0.4,-1.7,-4.9,-3.7
19/11/2019,3.6,-2,0.4,1,-5.4,-2.3
20/11/2019,4.6,0.1,1.8,1.8,-3.6,-1.4
21/11/2019,6.9,-0.2,2.2,4.8,-3.1,-0.4
22/11/2019,7,-0.5,2.4,4.2,-3.3,-0.6
23/11/2019,10.7,2.7,6,7,-1.4,2.2
24/11/2019,9.6,2.5,5.8,7.6,0.2,3.8
25/11/2019,8.3,0.4,3.8,6.5,-1.9,1.7
26/11/2019,8.6,2.1,4.9,6.7,-1.1,2.6
27/11/2019,8.9,2.1,5.4,5,-1.2,1.6
28/11/2019,5.8,4.1,5.1,1.5,-0.7,0.5
29/11/2019,4.5,2.6,3.9,0.7,-0.5,0
30/11/2019,2.8,-2.1,0.7,-0.2,-5.3,-2.6
01/12/2019,2.7,-0.9,0.6,0.1,-5.3,-2.7
02/12/2019,2,-1.4,0,-2.3,-5.5,-3.6
03/12/2019,2.4,-1.6,-0.4,-1.9,-5.8,-4.6
04/12/2019,4,-3.2,-0.6,0.6,-6.9,-4.2
05/12/2019,5.6,-1.9,0.8,2.6,-5.2,-2.5
06/12/2019,6.1,-2.1,1.8,2.3,-5.9,-2.1
07/12/2019,4,3,3.5,0.8,-1.5,-0.3
08/12/2019,7.6,1.9,4.7,3.8,-2,0.8
09/12/2019,6.1,0.6,2.8,1.1,-3.8,-2.2
10/12/2019,1.4,-3.6,-0.4,-1.6,-7.3,-4.1
11/12/2019,3,-3.8,-0.8,-0.7,-8.1,-4.8
12/12/2019,0.4,-4.3,-1.4,-3.7,-8.9,-5.4
13/12/2019,1.2,-4.2,-0.9,-4.3,-8.6,-6
14/12/2019,4.6,-0.3,2.4,0.1,-5.3,-3.1
15/12/2019,8.3,3.4,6.2,4.3,0.5,2.4
16/12/2019,8.3,1.4,3.7,6,-2.2,0.8
17/12/2019,9.8,1.4,4.8,8.1,-2.2,2.1
18/12/2019,9.7,2.4,5.5,8,-0.9,3
19/12/2019,8.4,1.7,3.9,6.5,-1.7,1.4
20/12/2019,6.8,1.2,3.6,5,-2.9,0.3
21/12/2019,4.7,-0.6,1.9,1.3,-4,-1.3
22/12/2019,4.2,0,2.1,0,-3.9,-2.2
23/12/2019,2.9,0.7,1.7,-1.9,-4.2,-3
24/12/2019,5.9,0.8,2.8,1.6,-3.4,-1.3
25/12/2019,4.1,0.3,2.9,-0.1,-2.1,-1.2
26/12/2019,2.5,-0.9,0.6,-0.4,-4.1,-2.5
27/12/2019,3.3,1.6,2.8,1.4,-2.5,-0.4
28/12/2019,3.2,-2.1,0.7,0.5,-6.3,-2.8
29/12/2019,4,-3.2,-0.7,0.4,-7.2,-4.6
30/12/2019,5.8,-2.1,0.7,2.6,-6,-2.9
31/12/2019,5.9,-2.4,1.1,3.3,-6,-2.1
01/01/2020,4.9,-2.9,0,2,-6.2,-3.3
02/01/2020,4.9,-2.3,0,1.6,-5.8,-3.3
03/01/2020,5.4,-0.4,2.3,1.2,-4.2,-1.7
04/01/2020,3,-0.4,2.1,-0.2,-3.9,-1.5
05/01/2020,3,-1.7,0,0,-4.6,-2.9
06/01/2020,5,-2,0.5,1.8,-5.2,-2.8
07/01/2020,3.1,-0.5,0.9,0,-4.6,-2.6
08/01/2020,5.8,-1.2,1.8,2.8,-4.2,-1.2
09/01/2020,9.2,2.8,5.3,6.4,-0.2,2.4
10/01/2020,6.2,2.5,4.1,1.9,-2.2,-0.1
11/01/2020,4.3,0.4,2.7,1.9,-2,0.2
12/01/2020,5.1,-2.1,0.8,1.3,-5.3,-2.5
13/01/2020,4.8,-0.9,1.4,1.7,-4,-1.6
14/01/2020,6.4,-0.5,2.4,2.5,-4.6,-1.5
15/01/2020,7.8,-0.1,3.4,4,-3.7,-0.5
16/01/2020,8.9,1.6,4.3,6.4,-2,1.4
17/01/2020,5.6,1.2,2.8,2.1,-2.3,-0.4
18/01/2020,2.1,-2.4,0.4,-1.6,-5.5,-3.2
19/01/2020,0.4,-2.8,-1.7,-3.5,-6.8,-5.4
20/01/2020,1.5,-2.2,-1.1,-4.3,-7.1,-6.1
21/01/2020,3.8,-4.1,-1.4,0.5,-7.9,-5
22/01/2020,5.4,-4.6,-1.1,2.5,-8.1,-4.6
23/01/2020,4.3,-4.5,-1.5,0.7,-8.7,-5.4
24/01/2020,7.2,-3.8,0.9,4.6,-7.7,-2.3
25/01/2020,5.6,-3.1,0.1,3.4,-6.1,-2.6
26/01/2020,6,-3.3,0.4,3.6,-6.5,-2.4
27/01/2020,6.3,-1,2.2,2.6,-4.7,-1.4
28/01/2020,2.8,-0.8,1.6,-1.8,-6.8,-3.9
29/01/2020,2,-1,0.2,-2.8,-6.2,-4.6
30/01/2020,6.5,-1.2,2.8,2.9,-4.7,-0.9
31/01/2020,8.6,5.6,7.3,6.2,1.9,4.1
01/02/2020,10.3,5.5,7.5,6.2,2.1,3.8
02/02/2020,9.4,6,7.6,5.5,1.9,3.6
03/02/2020,9.5,7.7,8.6,6.7,3.5,4.7
04/02/2020,11.5,-1.1,2.8,4.6,-5.8,-2.7
05/02/2020,1.9,-4.9,-0.7,-2.2,-9,-5
06/02/2020,4.2,-6,-1.8,0.7,-9.6,-5.5
07/02/2020,6.4,-3.3,0.1,3.1,-7.3,-3.6
08/02/2020,7.2,-3.4,1.2,4.2,-7,-2.2
09/02/2020,8.7,-0.2,3.9,3.9,-3.8,-0.8
10/02/2020,8.7,3.9,6.2,1.7,-2.4,-0.4
11/02/2020,4.5,-0.1,1.8,-1.9,-6.1,-4
12/02/2020,2.8,-1.4,0.2,-2.8,-7.1,-5
13/02/2020,6.2,-3.2,1.6,1.1,-6.8,-2.9
14/02/2020,5.3,1.5,2.9,1.7,-3,-1.2
15/02/2020,10.1,-2.1,3.3,7.2,-5,0.4
16/02/2020,12.3,3.1,7.4,8.6,-0.9,3.2
17/02/2020,9.1,3.1,6.9,5.4,-1.5,3
18/02/2020,4.4,0.8,2.3,-1,-3.9,-2.4
19/02/2020,3.1,0,1.2,-1.2,-5,-3.6
20/02/2020,7.9,-0.9,2.9,4,-4.6,-0.9
21/02/2020,5.2,-0.1,2.9,1.2,-3.9,-1.2
22/02/2020,10.3,-1.2,4.5,5.5,-5.2,0.2
23/02/2020,12.2,4.7,7.9,6.4,0,2.7
24/02/2020,10.6,6.8,8.3,6.8,3.2,4.8
25/02/2020,8.2,3,5.1,3.6,-1.8,0.4
26/02/2020,2.7,-3,-0.4,-1.1,-7.6,-5.7
27/02/2020,2.2,-2.9,-1,-4.1,-7.4,-6.1
28/02/2020,2.5,-3.5,-0.5,-1.8,-7.5,-5.1
29/02/2020,9.2,0.4,4.2,4.7,-4,-0.2
01/03/2020,9.4,1.7,4.8,5,-4.3,0.2
02/03/2020,6.3,-1,2.7,2.6,-4.4,-1.1
03/03/2020,3.8,-0.9,1.2,-0.6,-5,-3.3
04/03/2020,4.9,-2.7,0.8,0.5,-6.3,-3.1
05/03/2020,4.4,0.2,2.3,0.1,-3.6,-1.6
06/03/2020,3.4,0.2,1.6,-1.5,-5.5,-3.8
07/03/2020,3.4,-1.3,0.7,-0.8,-5,-3.3
08/03/2020,7.6,-1.8,2,3.8,-5.8,-1.7
09/03/2020,5.7,0.5,3.1,2.6,-3,-0.6
10/03/2020,6.2,-0.3,2.3,1.8,-4.3,-2.2
11/03/2020,10.7,6.4,8,6.7,2.4,4.2
12/03/2020,11.5,6.1,8.3,6.8,2,4.3
13/03/2020,7.2,1.2,4.7,3.2,-2.2,0.6
14/03/2020,7.3,-1.4,2.6,4.5,-4.7,-0.4
15/03/2020,11.4,-1.8,4.5,8,-5.6,1.3
16/03/2020,13.2,0.5,7.6,11.1,-2.2,5.1
17/03/2020,13.3,5.6,8.8,11,3.1,6.6
18/03/2020,14.8,2.1,8.4,13.4,-0.1,6.7
19/03/2020,15.3,2.6,9.1,14,0.5,7.5
20/03/2020,13.8,6.4,9.4,12.5,4.6,7.8
21/03/2020,6.7,2,5,3.6,-3.2,1.6
22/03/2020,8,-0.2,3,2.5,-6.8,-2.7
23/03/2020,6,-2.9,0.7,0.4,-8.9,-5.4
24/03/2020,5.1,-3.1,0.4,-0.1,-8.9,-5.5
25/03/2020,5,-2.8,0.6,-0.5,-8.1,-5.1
26/03/2020,7.1,-3.2,1.2,2.4,-8.2,-3.5
27/03/2020,10.5,-1.8,4,8.1,-5.1,1.1
28/03/2020,13.4,0.9,6.5,11.3,-2.1,4
29/03/2020,4.6,0.4,2.7,1.6,-4.2,-1.1
30/03/2020,3.7,-2,0.3,-1.7,-7.9,-5
31/03/2020,5.4,-2.8,0.7,0.8,-7.8,-4.2
01/04/2020,7.7,-3.1,2,5.2,-7.2,-1.5
02/04/2020,9.2,-1.2,3.9,6.7,-4.3,0.8
03/04/2020,8.5,-1.9,3.6,5.9,-4.9,0.4
04/04/2020,11.9,0,5.8,9.1,-3,2.8
05/04/2020,15.7,0.2,8,13.9,-3.4,5.1
06/04/2020,16.8,5.1,10.9,15.6,2.3,8.7
07/04/2020,18,3.2,11.6,14.7,1,8.9
08/04/2020,18,5.9,12,16.5,3.6,9.9
09/04/2020,17.7,5.2,11.7,16.3,3.3,9.8
10/04/2020,18.7,5.2,12.3,17.1,2.3,10
11/04/2020,18.4,5.7,12.5,17.1,3.4,10.6
12/04/2020,18.4,8.7,13,16.6,6.7,11
13/04/2020,16.9,6.9,11.5,15.7,2.9,9.2
14/04/2020,8.8,0.7,4.8,5.5,-3.9,0.6
15/04/2020,16.1,0.1,7.6,13.3,-4,4.2
16/04/2020,18.7,5.4,12.4,16.9,2.6,10
17/04/2020,19.6,10.7,15.3,18.5,8.7,13.6
18/04/2020,18.4,10.7,14.7,16.7,8.8,12.8
19/04/2020,18.9,8,13.6,16.9,6.8,11.9
20/04/2020,17.1,7.9,12.3,13.8,3.7,8.5
21/04/2020,18.7,7.3,12.7,15.5,3,8.5
22/04/2020,19.6,6.4,13,17.2,2.7,9.6
23/04/2020,18.9,5.9,13.1,18,3.1,10.8
24/04/2020,18.7,9.2,14.3,15,6.6,11.4
25/04/2020,17.9,9.2,13.4,16.6,7.5,11.2
26/04/2020,16.7,5.9,11.5,14.2,3.3,9.3
27/04/2020,17.5,7.4,12.8,14.7,5.7,10.9
28/04/2020,13.4,9,11.1,11,6.8,9.1
29/04/2020,12.6,6.9,9.2,9.4,3.1,6.1
30/04/2020,11,6.8,8.6,7.4,2.9,5.3
01/05/2020,10.2,5.2,7.7,7.5,1.8,4.2
02/05/2020,11.1,5,7.4,8.3,1.9,4.3
03/05/2020,13.6,2,8.2,11.5,-0.1,6
04/05/2020,16.6,7,12,14.1,4.9,9.9
05/05/2020,11.5,8.7,9.9,10,7,8.5
06/05/2020,13.7,4.2,8.9,11.8,1,6.1
07/05/2020,18.8,3.2,11.3,17.7,-0.1,9.1
08/05/2020,20.7,10.8,16,19.7,8.9,14.9
09/05/2020,21,12.7,16.9,20.3,12.3,16.1
10/05/2020,19.3,11.8,15.3,18.3,11.1,14.7
11/05/2020,14.1,2.2,10,13.9,-1.6,8.1
12/05/2020,11.2,1.8,5.9,8.9,-2.3,2.6
13/05/2020,9.8,4.6,7.3,7.8,2.1,5
14/05/2020,10.8,6,8.1,7.1,3.3,4.9
15/05/2020,11.3,7.2,8.9,8.9,3.8,6
16/05/2020,15.5,4.4,10.3,14.3,1.7,8.3
17/05/2020,17.7,4.5,11.5,17,1.8,9.7
18/05/2020,20.1,6.5,13.7,20.2,3.9,12.2
19/05/2020,21.1,9.3,15.5,19.9,7.2,13.5
20/05/2020,19.5,10.7,15.5,17.5,8.7,13.5
21/05/2020,21.5,10,16.3,21.8,8.6,15.6
22/05/2020,22.6,13.7,18.1,20.7,13,17.2
23/05/2020,16.8,7.8,12.8,17.3,5.6,11.9
24/05/2020,14.7,5.5,10.1,11,3.1,7.3
25/05/2020,15.7,5.8,11.4,12.8,4,9.1
26/05/2020,17.9,7,12.8,15.9,4.8,10.6
27/05/2020,18.9,7.9,13.6,17.3,5,11.2
28/05/2020,17.4,7.9,13.4,15.6,6.1,11.3
29/05/2020,16.3,7.5,12.3,11.8,4.2,8.4
30/05/2020,17,8,12.6,13.6,4.7,9.1
31/05/2020,18.8,7.6,13.2,16.2,4.8,10.2
01/06/2020,21.9,8.8,15.4,20.1,5.9,12.9
02/06/2020,22.9,9.8,17.1,22.5,7.4,15.7
03/06/2020,21.9,13.4,17.8,21.3,12,16.6
04/06/2020,14.8,10.1,12.9,13.9,8.6,11.7
05/06/2020,12.9,8.1,10.1,8.3,5.7,6.9
06/06/2020,13.5,10.3,11.6,12.1,7.3,9.3
07/06/2020,12.4,8.9,10.4,11.2,7.7,9.2
08/06/2020,15.3,6.1,11,14.3,4.7,9.7
09/06/2020,11.4,8.2,10.1,9.4,6.4,8.3
10/06/2020,14.5,9.3,11.4,13.4,8,10.2
11/06/2020,17.3,9.4,13.1,16.5,8.7,12.2
12/06/2020,22.9,9.7,16.6,22.8,8,15.8
13/06/2020,19.8,11.8,15.6,17.6,10.2,14.9
14/06/2020,15.9,9.8,12.6,14.4,7.8,11
15/06/2020,17.5,10.6,14.2,16.1,9.8,13.2
16/06/2020,17.6,11.1,14.2,17.8,11.1,14.1
17/06/2020,13.4,9.7,11.9,13.4,8.7,11
18/06/2020,18,8.2,13.3,17.6,6.7,12.3
19/06/2020,16.4,9.9,12.8,15.3,8.6,11.9
20/06/2020,17.6,9.6,13.8,18,8.9,13.4
21/06/2020,19.4,10.2,15.3,18.4,9.6,14.6
22/06/2020,19.8,11.6,16,19.5,10.5,15.2
23/06/2020,23.2,12.5,18,23.2,11.7,17.2
24/06/2020,24.5,13.4,19.1,24.1,11.6,17.7
25/06/2020,24.3,12.4,18.8,25.2,10.8,18.1
26/06/2020,23.6,14.3,18.6,24.9,14,19.2
27/06/2020,24,14.6,19.6,24.8,14.6,20
28/06/2020,21.8,15.1,18,21.7,15.5,17.9
